,Open,High,Low,Close,Volume,etf_code
2024-07-24 14:08:36.052902,135.3135117471468,135.66837949358305,132.55186334564112,134.5579596392572,4047615,0050
2024-07-25 14:08:36.052902,133.4073757914801,134.56640492430978,132.41941908238562,133.57257663879827,2924299,0050
2024-07-26 14:08:36.052902,132.67217363571064,136.6089539158304,132.67217363571064,134.52009107205956,4898341,0050
2024-07-29 14:08:36.052902,135.0200108401522,137.02423435199597,135.0200108401522,136.0965903558035,1854673,0050
2024-07-30 14:08:36.052902,136.21286137349782,140.08353083193145,136.21286137349782,137.5235105344778,2988199,0050
2024-07-31 14:08:36.052902,137.39700036300246,138.63462614901005,134.53398252047,136.29468424964384,659996,0050
2024-08-01 14:08:36.052902,136.30724648507694,137.02653568453175,134.30993699412642,135.86086568586703,4959776,0050
2024-08-02 14:08:36.052902,136.09697944280205,138.43595330517925,135.41641613126916,136.38776083297236,828513,0050
2024-08-05 14:08:36.052902,136.01967776204577,139.96182222907862,135.16064279398373,137.8810785236559,3353389,0050
2024-08-06 14:08:36.052902,137.34451104886324,137.4752732173043,135.5301641439095,137.192317166888,4404385,0050
2024-08-07 14:08:36.052902,137.32665948865295,139.41580971482668,136.29409379927236,136.94382870189224,438590,0050
2024-08-08 14:08:36.052902,136.2739181315707,136.68168392807098,135.03887370676796,135.3143262408832,1815982,0050
2024-08-09 14:08:36.052902,135.59053847376063,135.75748446623982,133.1417294941542,133.55001630476218,2828655,0050
2024-08-12 14:08:36.052902,132.41311596423125,135.66165111379206,132.41311596423125,134.7988050383535,3201882,0050
2024-08-13 14:08:36.052902,135.4924497889034,139.3144479503244,135.4924497889034,136.86316508120973,3260016,0050
2024-08-14 14:08:36.052902,137.18657101747203,137.84989009816988,136.27475793181847,136.78514989883922,2429877,0050
2024-08-15 14:08:36.052902,136.96025522677266,138.35043062210772,136.96025522677266,138.32044924567725,2439383,0050
2024-08-16 14:08:36.052902,139.00008053752236,141.40792590895265,138.4112960431858,138.8929032832487,214053,0050
2024-08-19 14:08:36.052902,140.04951618792603,140.04951618792603,135.48095415699845,137.95522365134102,4837890,0050
2024-08-20 14:08:36.052902,138.654911897265,139.4119902899225,138.30502574912066,138.52731705960366,1486536,0050
2024-08-21 14:08:36.052902,137.252260218051,143.54096955457317,137.252260218051,140.8643719093026,2592637,0050
2024-08-22 14:08:36.052902,139.96313788065842,143.51831509397815,139.68462187397532,140.84063285063766,3440926,0050
2024-08-23 14:08:36.052902,140.40063363114018,144.86012627697755,140.40063363114018,143.21759833435868,3663263,0050
2024-08-26 14:08:36.052902,143.23628182210476,143.23628182210476,139.0058000060749,139.31798067822407,4208549,0050
2024-08-27 14:08:36.052902,139.67857672528223,141.84169134835204,139.46221699281887,140.5808344347869,1396208,0050
2024-08-28 14:08:36.052902,140.07070608059192,141.56674295676035,138.01251241872126,140.74140503714415,4580889,0050
2024-08-29 14:08:36.052902,140.87283412137788,141.24527721475062,137.8938847175859,140.32289401144536,1828599,0050
2024-08-30 14:08:36.052902,139.792906415672,142.38018473245194,138.19471732574397,140.49053517624859,72431,0050
2024-09-02 14:08:36.052902,140.06097285918787,140.06097285918787,136.82974692801147,137.53918180434727,1293131,0050
2024-09-03 14:08:36.052902,136.57182672266472,139.4123949702804,136.57182672266472,137.239673972591,697008,0050
2024-09-04 14:08:36.052902,136.6061528241064,139.9816148073082,135.96249066680767,137.8053428298586,623441,0050
2024-09-05 14:08:36.052902,136.8739960274846,140.3076561753049,136.8739960274846,140.0521838969709,4512816,0050
2024-09-06 14:08:36.052902,139.36881799554033,140.68228079089818,137.75358393901936,139.30477856956043,4420380,0050
2024-09-09 14:08:36.052902,140.03866525540087,140.03866525540087,136.5429919710069,138.12203816522063,2099949,0050
2024-09-10 14:08:36.052902,137.4663736174343,138.90950140269666,136.63002339565648,137.39940259984385,1318300,0050
2024-09-11 14:08:36.052902,139.20784121545984,140.0282165757436,136.66635483031155,138.80250577639694,1997763,0050
2024-09-12 14:08:36.052902,139.14487458033005,141.79923137455086,138.80443266964863,139.32563244088647,1679849,0050
2024-09-13 14:08:36.052902,139.45439449004502,139.53345478112323,137.66400581264097,138.56099213523592,1935077,0050
2024-09-16 14:08:36.052902,137.96631760709138,139.68718456457697,137.96631760709138,139.36089328490596,3932149,0050
2024-09-17 14:08:36.052902,139.84887233675937,139.93556081326327,138.11990599927012,139.53650960892801,4923062,0050
2024-09-18 14:08:36.052902,139.13489714356757,143.1672337164648,139.13489714356757,141.01947709472734,100861,0050
2024-09-19 14:08:36.052902,141.1055058960359,141.72736348801553,139.67486261874063,139.99639745391133,4895710,0050
2024-09-20 14:08:36.052902,141.7884105165868,141.7884105165868,137.83084805110542,139.53490423401468,4050737,0050
2024-09-23 14:08:36.052902,139.46788568947062,139.46788568947062,138.17448332567176,138.97674200431643,771001,0050
2024-09-24 14:08:36.052902,139.77535331711468,139.77535331711468,135.22106847711578,136.81146958211826,2041083,0050
2024-09-25 14:08:36.052902,136.3304565816334,137.48543633020506,136.3304565816334,137.28564999771513,4569216,0050
2024-09-26 14:08:36.052902,137.26163290941355,139.97075439800142,136.38210346465434,137.70723290598494,1673911,0050
2024-09-27 14:08:36.052902,138.9264931837926,139.6905284337168,136.277673495467,137.74490309094864,1493717,0050
2024-09-30 14:08:36.052902,137.31309550786767,137.64660629695837,137.28058744966344,137.4230223908859,4459352,0050
2024-10-01 14:08:36.052902,138.66838318472563,138.66838318472563,134.4189133654713,135.32996627781029,2907733,0050
2024-10-02 14:08:36.052902,135.80886650560151,137.38757753542916,134.36680719806316,134.72899829366224,1255663,0050
2024-10-03 14:08:36.052902,134.35009536721375,135.2498056283609,134.07477115378705,134.2449265188721,83320,0050
2024-10-04 14:08:36.052902,134.66941417116945,134.66941417116945,130.43680054358074,133.07151061503967,377025,0050
2024-10-07 14:08:36.052902,133.7186070638757,135.01934626342575,132.00302610524548,132.85958204754067,414359,0050
2024-10-08 14:08:36.052902,133.27264910600653,136.0247297816151,131.33336388643755,133.49565833276247,1358507,0050
2024-10-09 14:08:36.052902,132.4475674192017,139.04385944700817,132.4475674192017,136.35493718457826,4116621,0050
2024-10-10 14:08:36.052902,135.8591934649074,138.705738326756,134.78430052695288,136.64680390382603,993187,0050
2024-10-11 14:08:36.052902,136.47769075155227,138.09455581577905,134.97914529787224,137.06312948991018,4043710,0050
2024-10-14 14:08:36.052902,137.0121190962546,137.2102216189787,135.34963132249908,136.98146061626093,1647690,0050
2024-10-15 14:08:36.052902,137.40656346869216,137.40656346869216,132.86822235010254,134.13330379331236,150734,0050
2024-10-16 14:08:36.052902,134.25248190502515,135.6214359962523,133.0187818115145,134.12353298013852,207702,0050
2024-10-17 14:08:36.052902,133.22802746446203,135.38286245063873,133.22802746446203,134.24387829505008,2901274,0050
2024-10-18 14:08:36.052902,134.4990744652425,140.46971294041194,134.4990744652425,137.968741463778,1275811,0050
2024-10-21 14:08:36.052902,138.38995019794066,138.38995019794066,135.42250472092383,137.7102000166063,1197087,0050
2024-10-22 14:08:36.052902,138.09564428936616,139.5540631318002,135.52533099716874,138.19252103010675,3131091,0050
2024-10-23 14:08:36.052902,138.93930009583246,138.93930009583246,137.82696930110248,138.17045337554887,3879049,0050
2024-10-24 14:08:36.052902,138.74657038641854,138.74657038641854,134.45293645350827,136.44743631911956,2753381,0050
2024-10-25 14:08:36.052902,136.7607060422172,138.34728341536004,135.59825383560803,138.1916705408921,4973801,0050
2024-10-28 14:08:36.052902,138.14318895648628,139.68071460094103,138.14318895648628,139.34957008992228,1918670,0050
2024-10-29 14:08:36.052902,138.19229912981422,140.89652217596282,138.19229912981422,140.56611801048683,4343122,0050
2024-10-30 14:08:36.052902,140.86806683693706,141.03985428216538,137.16828207757146,139.23203682829472,4396664,0050
2024-10-31 14:08:36.052902,139.37662072683412,143.47553930910541,139.37662072683412,141.36622829469886,4863673,0050
2024-11-01 14:08:36.052902,141.5581886741937,141.5581886741937,136.9482269794009,139.29345170051047,4805469,0050
2024-11-04 14:08:36.052902,138.40423812011187,142.9017410864758,138.40423812011187,140.20373734121085,982817,0050
2024-11-05 14:08:36.052902,139.44589650499887,144.59544494873938,139.44589650499887,143.51942077992584,4385702,0050
2024-11-06 14:08:36.052902,144.27516021744114,144.27516021744114,141.49073816764394,142.0636162922298,3328360,0050
2024-11-07 14:08:36.052902,142.03551955123044,143.69786095105314,140.781860742502,141.24416969782564,3012732,0050
2024-11-08 14:08:36.052902,141.72545969857006,142.0560815230677,140.95902538187804,141.4236467454571,2230338,0050
2024-11-11 14:08:36.052902,141.44367118556846,143.40891130796555,138.40624552601784,140.69843326428278,2042825,0050
2024-11-12 14:08:36.052902,140.719366475318,140.719366475318,136.56113977421438,138.4024381176836,3882978,0050
2024-11-13 14:08:36.052902,139.05174194965068,141.2225313264166,137.0860222513294,138.53528257989265,4165811,0050
2024-11-14 14:08:36.052902,138.17783056865537,138.17783056865537,135.9888336693629,136.97182700930347,644604,0050
2024-11-15 14:08:36.052902,137.03765620145927,140.16664150832193,135.296191054269,137.71221565525624,2099927,0050
2024-11-18 14:08:36.052902,137.39391088400504,137.80225826764743,135.2927788377875,136.36307930390555,3224108,0050
2024-11-19 14:08:36.052902,136.06683308631253,141.4728223441079,136.06683308631253,138.71798091143188,2781638,0050
2024-11-20 14:08:36.052902,138.50354224782353,138.50354224782353,136.36483795057816,137.5731009729275,314500,0050
2024-11-21 14:08:36.052902,137.7258991318998,138.63889878451653,136.0862762297862,137.120008698619,2217478,0050
2024-11-22 14:08:36.052902,136.79177862278425,141.05273787755556,136.79177862278425,138.3702845246735,3026031,0050
2024-11-25 14:08:36.052902,139.23908118661956,139.23908118661956,135.73090103747953,136.55398805002255,689282,0050
2024-11-26 14:08:36.052902,135.94317707573882,138.6487883625162,134.87784700354547,136.92517795192876,2953633,0050
2024-11-27 14:08:36.052902,136.79724078627393,140.84890307927486,136.79724078627393,138.91589208335242,1990369,0050
2024-11-28 14:08:36.052902,138.61046392216784,138.61046392216784,135.90056557033452,136.53466723151058,3998242,0050
2024-11-29 14:08:36.052902,137.52248045116855,138.5591392809049,134.37963321659058,136.841618019309,1267060,0050
2024-12-02 14:08:36.052902,136.97610238754535,138.86551871385979,136.20757295672752,137.26144221068165,1081519,0050
2024-12-03 14:08:36.052902,137.96960455880506,140.95973855505855,136.95892453218082,138.4641765183476,839352,0050
2024-12-04 14:08:36.052902,137.43569204974335,137.43569204974335,134.1615661207943,136.6387504520305,4728714,0050
2024-12-05 14:08:36.052902,136.8211975252118,136.8211975252118,133.00651737037447,134.68806553240407,1440281,0050
2024-12-06 14:08:36.052902,135.28717878690694,138.07661159046032,135.1841819042627,135.50097788082942,3991106,0050
2024-12-09 14:08:36.052902,135.5567256858832,138.3975531557002,133.42055408345243,135.9764548906792,2372466,0050
2024-12-10 14:08:36.052902,136.70085611146408,137.62506352082926,134.6700301347246,136.38219416619805,1901317,0050
2024-12-11 14:08:36.052902,136.02944949699045,138.6301847620901,136.01468146224798,136.9318664804435,1996830,0050
2024-12-12 14:08:36.052902,137.89678935796374,137.89678935796374,135.5631713912373,135.94182939807575,2664150,0050
2024-12-13 14:08:36.052902,137.5044114806988,137.5044114806988,134.15537633377713,136.32020994381725,1618560,0050
2024-12-16 14:08:36.052902,136.072898800143,138.0584030682009,135.09342585705323,136.78981865376528,4710061,0050
2024-12-17 14:08:36.052902,136.48511760820426,136.7076307519597,134.29996289009037,135.74829152672572,2655214,0050
2024-12-18 14:08:36.052902,136.73476382522668,140.1945790084707,136.09949507882672,138.57695329344287,2279180,0050
2024-12-19 14:08:36.052902,139.6714147707556,139.6714147707556,137.12039163873925,139.31770267481053,2378599,0050
2024-12-20 14:08:36.052902,138.95348438579313,140.2415169896766,137.14345723256173,137.56074742900657,1045843,0050
2024-12-23 14:08:36.052902,137.27174136590895,141.30887231776146,137.27174136590895,138.5755778419573,4238891,0050
2024-12-24 14:08:36.052902,138.38033551695824,139.05852292982777,136.46198165468243,137.14355533661632,676045,0050
2024-12-25 14:08:36.052902,136.22164172132946,139.83760572960145,136.22164172132946,138.35418224223002,4081419,0050
2024-12-26 14:08:36.052902,137.71868554812477,140.98950865179884,137.71868554812477,140.12207561074112,4545511,0050
2024-12-27 14:08:36.052902,139.4185641685278,141.18211734038275,137.33765864076977,138.92105213321355,1474945,0050
2024-12-30 14:08:36.052902,138.38773590536562,142.31878827417307,138.25519156032317,140.39611632708002,1441538,0050
2024-12-31 14:08:36.052902,140.37176820965828,141.50401477743756,138.5720144875275,141.0452877174848,2413999,0050
2025-01-01 14:08:36.052902,141.21046213917623,144.9010293587303,141.21046213917623,142.30837795747652,770488,0050
2025-01-02 14:08:36.052902,143.4116240082497,147.57194525691386,142.79890612602892,145.18356743145745,4840691,0050
2025-01-03 14:08:36.052902,144.45884442548711,147.59696984421825,144.45884442548711,144.84548525745313,469065,0050
2025-01-06 14:08:36.052902,145.55835853473874,145.83125029852863,141.311417331781,143.7448810109169,2834372,0050
2025-01-07 14:08:36.052902,143.59108200616262,144.18811405255366,142.07741811148094,142.44060936647864,4275889,0050
2025-01-08 14:08:36.052902,142.40538116175654,142.42840453478408,140.1245820231684,141.24689393903049,1513807,0050
2025-01-09 14:08:36.052902,141.7234747252207,143.79454358642909,138.91029730339122,141.1612413749093,3142195,0050
2025-01-10 14:08:36.052902,140.3688172034959,144.1574458326918,140.3688172034959,141.70296933713428,1666449,0050
2025-01-13 14:08:36.052902,141.973912319823,142.27656041150112,141.49625296415542,142.14800553612932,339102,0050
2025-01-14 14:08:36.052902,142.2663097832022,143.4944107961931,141.34708875954942,143.41878040968334,1386737,0050
2025-01-15 14:08:36.052902,143.77191420815961,144.54849430653155,141.40223513202534,143.46828324750018,3110006,0050
2025-01-16 14:08:36.052902,143.6757158920525,148.04018959882026,143.6757158920525,145.67858436323618,2427074,0050
2025-01-17 14:08:36.052902,147.46700760608155,148.18085257572366,143.2948239500241,145.31159911337923,2847753,0050
2025-01-20 14:08:36.052902,144.84824402872874,149.8713642746761,144.84824402872874,149.42185286326367,1140805,0050
2025-01-21 14:08:36.052902,149.02514011885805,152.17738445562526,149.02514011885805,150.39035388491118,4493778,0050
2025-01-22 14:08:36.052902,149.92178226346593,150.2706977949281,148.1035127546893,149.13461755028675,4212065,0050
2025-01-23 14:08:36.052902,148.72041321166725,150.42065678575432,147.02235387267893,147.5582788031951,3060087,0050
2025-01-24 14:08:36.052902,147.08802006601178,150.80991404884685,145.61730526146565,148.31198742605986,310116,0050
2025-01-27 14:08:36.052902,149.19371445011487,150.48836011351318,146.27987427305968,148.0067932480711,3018462,0050
2025-01-28 14:08:36.052902,149.0580146407723,150.50551005150643,147.9123925797877,149.10779398920923,3092146,0050
2025-01-29 14:08:36.052902,148.68228038526672,151.0908449815937,148.4630407428839,149.84765042606952,2668137,0050
2025-01-30 14:08:36.052902,149.22401779132593,150.58736188990832,146.9309447209767,149.76840705708423,4264279,0050
2025-01-31 14:08:36.052902,150.12142284179382,150.12142284179382,148.07267627199093,148.5282164799816,4402099,0050
2025-02-03 14:08:36.052902,148.11811296065062,148.81588025353466,144.57080193613908,146.2859456429528,3612223,0050
2025-02-04 14:08:36.052902,146.74889079039218,148.01409163849803,144.1725582118075,145.6461732148523,1307949,0050
2025-02-05 14:08:36.052902,145.79394802207324,149.89915701543106,145.16357568395452,146.9607714063375,3021981,0050
2025-02-06 14:08:36.052902,145.84699678436445,150.24824158376174,145.84699678436445,147.31191202253282,3900241,0050
2025-02-07 14:08:36.052902,148.45174177289655,148.45174177289655,142.9358889263733,145.47330385446483,4009076,0050
2025-02-10 14:08:36.052902,146.7795651465832,148.00487465244288,143.04570669633642,145.76307524324162,3784340,0050
2025-02-11 14:08:36.052902,145.3164654232452,149.1367783753794,144.71666854856042,146.37105131283485,3371765,0050
2025-02-12 14:08:36.052902,146.08730988821756,147.5405215684088,143.05392909859614,145.07526515853317,438076,0050
2025-02-13 14:08:36.052902,145.2826251453285,146.05482376364395,142.654408131712,145.33585281745147,4934797,0050
2025-02-14 14:08:36.052902,145.5788956314682,146.7638273122471,143.39576392703592,145.45316589512043,3159244,0050
2025-02-17 14:08:36.052902,145.93210264183224,145.93210264183224,143.33010361851825,143.76871044837452,4866909,0050
2025-02-18 14:08:36.052902,145.21373301975405,147.08945805929235,142.6718153673935,144.33539148889693,4969799,0050
2025-02-19 14:08:36.052902,144.20769275213078,146.96697904737044,143.44458808228623,145.2065682784493,2248611,0050
2025-02-20 14:08:36.052902,144.62697826172146,147.53272002811212,144.62697826172146,146.8611451432122,2010826,0050
2025-02-21 14:08:36.052902,145.8483031364909,150.46642106256905,145.8483031364909,148.47184822126457,2894664,0050
2025-02-24 14:08:36.052902,147.92923555151148,148.2456606019736,143.69885706156555,146.43534416932894,2663275,0050
2025-02-25 14:08:36.052902,146.41108937095865,146.41108937095865,142.37337303337935,145.05860660945623,1428369,0050
2025-02-26 14:08:36.052902,146.3601869252659,146.3601869252659,144.5459604409515,145.86115951026923,2473970,0050
2025-02-27 14:08:36.052902,145.48366258900407,148.6317216268457,145.48366258900407,146.66183843663754,2140212,0050
2025-02-28 14:08:36.052902,146.8259441986742,148.99894732838848,144.55982943979095,147.4644099660966,4221774,0050
2025-03-03 14:08:36.052902,147.4523010027001,155.6410261736385,147.4523010027001,153.2735072020787,2291984,0050
2025-03-04 14:08:36.052902,154.18425322686244,155.7636094411019,153.77548338095283,154.15984296811845,202999,0050
2025-03-05 14:08:36.052902,156.10760049793706,158.55017730360714,153.02213183074636,155.89319142838934,4592923,0050
2025-03-06 14:08:36.052902,155.47939729218822,159.09109119001081,154.6165572540318,157.35419407362915,111367,0050
2025-03-07 14:08:36.052902,156.96911732850265,160.13789806471124,156.7180037639399,158.36128095058785,803315,0050
2025-03-10 14:08:36.052902,159.1880542206436,160.6871713675538,156.05091193918227,157.91837708362735,4650108,0050
2025-03-11 14:08:36.052902,158.45679307057196,160.37060712464677,157.81730940066797,159.08683091436723,3055334,0050
2025-03-12 14:08:36.052902,160.5557649947557,160.5557649947557,157.78459275931823,157.95759309256087,2904190,0050
2025-03-13 14:08:36.052902,158.41877254602585,158.41877254602585,156.5756065023853,157.63236518245085,1334382,0050
2025-03-14 14:08:36.052902,157.34918487214028,159.30445889311963,154.41441466263615,156.9343198607072,3903321,0050
2025-03-17 14:08:36.052902,157.39778993134288,159.03598402573272,157.07257844568986,157.0871310697867,2704837,0050
2025-03-18 14:08:36.052902,157.95794639318956,162.8504699119631,157.95794639318956,160.58911891979693,3534239,0050
2025-03-19 14:08:36.052902,161.24792147263634,161.24792147263634,156.56145563225851,157.81822113090934,1092377,0050
2025-03-20 14:08:36.052902,158.21850655698563,159.3109389026024,157.17000882086126,158.8776114164711,4627033,0050
2025-03-21 14:08:36.052902,159.72496505067275,159.72496505067275,153.6096004051968,156.4885376096866,3307181,0050
2025-03-24 14:08:36.052902,157.40344439459807,157.40344439459807,154.7313519914397,155.81063981100246,973780,0050
2025-03-25 14:08:36.052902,156.8874151945729,159.33200043807642,156.3813430802041,157.4740657064535,2916451,0050
2025-03-26 14:08:36.052902,157.98484062376707,158.83684277578504,155.27587463644997,157.6004857350967,2518152,0050
2025-03-27 14:08:36.052902,157.46879628193142,157.46879628193142,154.60282316031945,156.01386856820275,4457871,0050
2025-03-28 14:08:36.052902,156.12831541716457,157.77327897204248,154.27476871478916,154.9709130043128,1992811,0050
2025-03-31 14:08:36.052902,155.90578198475123,157.10700814360519,154.60851455981808,156.0203096277148,348090,0050
2025-04-01 14:08:36.052902,155.38301684604804,156.54766203555667,154.51823036529487,154.95475968013912,367348,0050
2025-04-02 14:08:36.052902,155.24039810002353,157.74362189433393,154.76155625587504,155.30944756451206,1376283,0050
2025-04-03 14:08:36.052902,155.00400139627084,156.64032219472315,153.85880048825106,155.40780532436779,142324,0050
2025-04-04 14:08:36.052902,155.43014117360147,156.38216007375377,153.16625691270437,154.46040480295906,2370688,0050
2025-04-07 14:08:36.052902,155.44775576405618,160.42632509326685,154.8207813113131,157.70632093694704,1855808,0050
2025-04-08 14:08:36.052902,157.85700859170652,161.7007348425769,157.53705401130438,158.68719947042408,1370567,0050
2025-04-09 14:08:36.052902,158.72404389932393,158.72404389932393,153.87177167621593,155.67948559043765,4270459,0050
2025-04-10 14:08:36.052902,154.6209770679139,158.87991969978071,154.016639469872,155.9891670625918,4586119,0050
2025-04-11 14:08:36.052902,156.57120442350217,156.57120442350217,154.98588761326226,155.02648736543924,4065470,0050
2025-04-14 14:08:36.052902,155.52682309170052,157.14259080601633,154.26045324357776,156.33513736763356,4704798,0050
2025-04-15 14:08:36.052902,158.02610098927929,158.02610098927929,154.6238168075431,155.17635625998452,3327419,0050
2025-04-16 14:08:36.052902,154.93755673480382,158.07302393480077,152.0542752497497,155.03425159778413,3672138,0050
2025-04-17 14:08:36.052902,155.20413063296806,157.35694461375132,155.20413063296806,155.82173251625485,2590476,0050
2025-04-18 14:08:36.052902,156.0160295045403,158.1836340205523,155.84719865732984,157.15036530751001,4279011,0050
2025-04-21 14:08:36.052902,158.38985210336182,158.38985210336182,155.11468820377502,155.37992069692638,987841,0050
2025-04-22 14:08:36.052902,155.3058856356011,155.65217920437772,151.8196895447578,154.90816884316493,1617053,0050
2025-04-23 14:08:36.052902,155.12428241128947,155.12428241128947,152.67672282532894,154.22575087642352,1966545,0050
2025-04-24 14:08:36.052902,154.69451735475445,154.69451735475445,151.45059524251099,153.27575702756295,2893940,0050
2025-04-25 14:08:36.052902,153.41877030066317,156.35332344557773,153.41877030066317,155.95393838798458,4597603,0050
2025-04-28 14:08:36.052902,155.6058229858949,157.06714409652338,154.24266359002897,156.591410954426,3982441,0050
2025-04-29 14:08:36.052902,156.74337508362643,156.74337508362643,154.0805108175941,154.73008502292345,1257068,0050
2025-04-30 14:08:36.052902,155.560700682619,158.13816157963387,153.33249008396467,156.1368779435056,4414406,0050
2025-05-01 14:08:36.052902,155.33549347344916,159.9297644762855,155.33549347344916,159.35011223902455,444274,0050
2025-05-02 14:08:36.052902,159.456055901523,162.04136662197382,159.456055901523,160.92881012985129,4461589,0050
2025-05-05 14:08:36.052902,160.36546208137477,161.52579848757972,158.56376133399868,158.67975518092027,1436980,0050
